id_aerogenerateur;nom_eolienne;id_parc;code_insee;nom_commune;code_dept;code_reg;puissance;hauteur_totale;hauteur_mat_nacelle;diametre_rotor;cote_ngf;periode_allumage;type_feu;constructeur;reference_modele;x_aerogenerateur;y_aerogenerateur;epsg;libelle;date_maj
0006605537_E1;;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;804.680;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;641478.0;6255266.0;2154;Lambert-93;2024-10-23
0006605537_E3;;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;802.620;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;641743.0;6255586.0;2154;Lambert-93;2024-10-23
0006209351_E1;;0006209351;55066;BOVEE SUR BARBOURE;55;44;2.00;139.00;100.00;41.00;379.300;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;885764.4;6840248.0;2154;Lambert-93;2023-07-21
0006209351_E5;;0006209351;55084;BROUSSEY-EN-BLOIS;55;44;2.00;139.00;100.00;41.00;384.800;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;886647.9;6840134.5;2154;Lambert-93;2023-07-21
0006209351_E2;;0006209351;55066;BOVEE SUR BARBOURE;55;44;2.00;139.00;100.00;41.00;383.500;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;885876.0;6839978.5;2154;Lambert-93;2023-07-21
0006209351_E4;;0006209351;55084;BROUSSEY-EN-BLOIS;55;44;2.00;139.00;100.00;41.00;386.700;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;886401.6;6839855.0;2154;Lambert-93;2023-07-21
0006209351_E3;;0006209351;55066;BOVEE SUR BARBOURE;55;44;2.00;139.00;100.00;41.00;385.300;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;886135.94;6839876.0;2154;Lambert-93;2023-07-21
0006209351_E6;;0006209351;55084;BROUSSEY-EN-BLOIS;55;44;2.00;139.00;100.00;41.00;383.200;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;886746.3;6840660.5;2154;Lambert-93;2023-07-21
0003102024_E2;;0003102024;17359;ST MARD;17;75;3.60;150.00;89.00;136.00;51.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;417263.0;6560868.0;2154;Lambert-93;2023-07-21
0003102024_E1;;0003102024;17359;ST MARD;17;75;3.60;150.00;89.00;136.00;54.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;416703.0;6560807.0;2154;Lambert-93;2023-07-21
0003102024_E3;;0003102024;17359;ST MARD;17;75;3.60;150.00;89.00;136.00;54.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;417767.0;6561077.0;2154;Lambert-93;2023-07-21
0003102024_E4;;0003102024;17359;ST MARD;17;75;36.00;150.00;89.00;136.00;58.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;417554.0;6561422.0;2154;Lambert-93;2023-07-21
0006605537_E4;;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;796.700;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;641873.0;6255720.0;2154;Lambert-93;2024-10-23
0006605537_E5;;0006605537;11115;CUXAC CABARDES;11;76;2.00;118.00;78.00;80.00;796.340;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;642154.0;6255172.0;2154;Lambert-93;2024-10-23
0005704678_E2;E2;0005704678;52172;DOMMARTIN-LE-SAINT-PERE;52;44;3.20;149.00;92.50;113.00;268.000;Jour et Nuit;Feux à éclats;SIEMENS;SWT113 3.2MW;844217.3;6810964.5;2154;Lambert-93;2024-11-15
0005704678_E3;E3;0005704678;52039;BAUDRECOURT;52;44;3.20;149.00;92.50;113.00;273.000;Jour et Nuit;Feux à éclats;SIEMENS;SWT113 3.2MW;844471.8;6810741.0;2154;Lambert-93;2024-11-15
0005704678_E4;E4;0005704678;52039;BAUDRECOURT;52;44;3.20;149.00;92.50;113.00;278.000;Jour et Nuit;Feux à éclats;SIEMENS;SWT113 3.2MW;844721.8;6810515.0;2154;Lambert-93;2024-11-15
0100009237_E4;E4;0100009237;88161;ESCLES;88;44;4.26;149.90;92.00;115.00;364.300;Jour et Nuit;Feux à éclats;ENERCON;E-115;935623.7;6784481.5;2154;Lambert-93;2023-07-21
0100009237_E5;E5;0100009237;88161;ESCLES;88;44;4.26;149.90;92.00;115.00;371.500;Jour et Nuit;Feux à éclats;ENERCON;E-115;935850.75;6784089.0;2154;Lambert-93;2023-07-21
0100009237_E6;E6;0100009237;88161;ESCLES;88;44;4.26;149.90;92.00;115.00;383.357;Jour et Nuit;Feux à éclats;ENERCON;E-115;936140.5;6783575.0;2154;Lambert-93;2023-07-21
0005107593_E3;E3;0005107593;60565;ST ANDRE FARIVILLERS;60;32;2.30;132.00;97.00;70.00;145.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;648311.1;6942262.0;2154;Lambert-93;2024-10-23
0005107593_E4;E4;0005107593;60565;ST ANDRE FARIVILLERS;60;32;2.30;132.00;97.00;70.00;141.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;648877.8;6941727.0;2154;Lambert-93;2024-10-23
0005107593_E5;E5;0005107593;60565;ST ANDRE FARIVILLERS;60;32;3.20;132.00;97.00;70.00;146.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;649122.56;6941441.0;2154;Lambert-93;2024-10-23
0005107593_E1;E1;0005107593;60565;ST ANDRE FARIVILLERS;60;32;2.30;132.00;97.00;70.00;132.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;647515.6;6943199.0;2154;Lambert-93;2024-10-23
0005603262_E1;;0005603262;15055;COREN;15;84;1.00;125.00;80.00;90.00;1123.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;709988.56;6445601.5;2154;Lambert-93;2023-07-21
0005306836_E1;;0005306836;50135;CLITOURPS;50;28;0.66;64.00;40.00;47.00;116.000;Jour et Nuit;Feux à éclats;VESTAS;V47-660/200kW;383544.2;6959249.0;2154;Lambert-93;2023-07-21
0003301805_E2;;0003301805;89470;VILLIERS-LES-HAUTS;89;27;3.60;199.50;136.00;131.00;293.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3600;783309.94;6735539.5;2154;Lambert-93;2023-07-21
0003301805_E3;;0003301805;89470;VILLIERS-LES-HAUTS;89;27;3.60;199.50;136.00;131.00;280.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3600;783865.25;6735399.5;2154;Lambert-93;2023-07-21
0003301805_E4;;0003301805;89470;VILLIERS-LES-HAUTS;89;27;3.60;199.50;136.00;131.00;302.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3600;783499.75;6734794.5;2154;Lambert-93;2023-07-21
0003301805_E5;;0003301805;89470;VILLIERS-LES-HAUTS;89;27;3.60;199.50;136.00;131.00;297.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3600;783867.0;6734565.5;2154;Lambert-93;2023-07-21
0003301805_E6;;0003301805;89470;VILLIERS-LES-HAUTS;89;27;3.60;199.50;136.00;131.00;305.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3600;783305.4;6734137.5;2154;Lambert-93;2023-07-21
0005602702_E1;;0005602702;15055;COREN;15;84;3.00;125.00;80.00;90.00;1130.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;708526.2;6445425.0;2154;Lambert-93;2023-07-21
0005602702_E2;;0005602702;15055;COREN;15;84;3.00;125.00;80.00;90.00;1145.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;708857.0;6445374.0;2154;Lambert-93;2023-07-21
0005602702_E3;;0005602702;15055;COREN;15;84;3.00;125.00;80.00;90.00;1128.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;709174.56;6445734.5;2154;Lambert-93;2023-07-21
0005602702_E4;;0005602702;15055;COREN;15;84;3.00;125.00;80.00;90.00;1115.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;709614.1;6445880.0;2154;Lambert-93;2023-07-21
0005704562_E1;;0005704562;10336;ST BENOIT SUR SEINE;10;44;3.30;150.00;94.00;112.00;167.000;Jour et Nuit;Feux à éclats;VESTAS;V112-3.3MW;778663.5;6810339.0;2154;Lambert-93;2023-07-21
0005704562_E2;;0005704562;10336;ST BENOIT SUR SEINE;10;44;3.30;150.00;94.00;112.00;185.000;Jour et Nuit;Feux à éclats;VESTAS;V112-3.3MW;779041.2;6808719.5;2154;Lambert-93;2023-07-21
0005704562_E3;;0005704562;10352;STE MAURE;10;44;3.30;150.00;94.00;112.00;169.000;Jour et Nuit;Feux à éclats;VESTAS;V112-3.3MW;779250.94;6808423.0;2154;Lambert-93;2023-07-21
0005704562_E4;;0005704562;10352;STE MAURE;10;44;3.30;150.00;94.00;112.00;168.000;Jour et Nuit;Feux à éclats;VESTAS;V112-3.3MW;779475.5;6808277.5;2154;Lambert-93;2023-07-21
0005704390_E1;;0005704390;51472;ST AMAND SUR FION;51;44;2.50;125.00;75.00;100.00;193.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;817588.8;6862326.5;2154;Lambert-93;2023-07-21
0005704390_E2;;0005704390;51472;ST AMAND SUR FION;51;44;2.50;125.00;75.00;100.00;191.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;817196.6;6861977.5;2154;Lambert-93;2023-07-21
0005704390_E3;;0005704390;51472;ST AMAND SUR FION;51;44;2.50;125.00;75.00;100.00;177.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;816799.1;6861636.5;2154;Lambert-93;2023-07-21
0005704390_E4;;0005704390;51472;ST AMAND SUR FION;51;44;2.50;125.00;75.00;100.00;203.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;817892.56;6862161.5;2154;Lambert-93;2023-07-21
0005704390_E5;;0005704390;51472;ST AMAND SUR FION;51;44;2.50;125.00;75.00;100.00;184.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;817451.6;6861849.5;2154;Lambert-93;2023-07-21
0005704390_E6;;0005704390;51472;ST AMAND SUR FION;51;44;2.50;125.00;75.00;100.00;164.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;817029.44;6861501.0;2154;Lambert-93;2023-07-21
0005107876_E1;E1;0005107876;02543;NEUILLY ST FRONT;02;32;2.00;130.00;80.00;100.00;166.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;719082.8;6894360.5;2154;Lambert-93;2024-10-23
0005107876_E2;E2;0005107876;02543;NEUILLY ST FRONT;02;32;2.00;130.00;80.00;100.00;170.500;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;718803.8;6894472.5;2154;Lambert-93;2024-10-23
0005107876_E3;E3;0005107876;02543;NEUILLY ST FRONT;02;32;2.00;130.00;80.00;100.00;169.500;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;718523.75;6894582.0;2154;Lambert-93;2024-10-23
0005107876_E4;E4;0005107876;02543;NEUILLY ST FRONT;02;32;2.00;130.00;80.00;100.00;166.500;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;718236.1;6894664.0;2154;Lambert-93;2024-10-23
0005107876_E5;E5;0005107876;02543;NEUILLY ST FRONT;02;32;2.00;130.00;80.00;100.00;167.500;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;717947.56;6894712.0;2154;Lambert-93;2024-10-23
0007005452_E1;;0007005452;62334;FIENNES;62;32;2.30;99.50;64.00;71.00;146.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;618322.7;7082288.0;2154;Lambert-93;2023-07-21
0007005452_E2;;0007005452;62334;FIENNES;62;32;2.30;99.50;64.00;71.00;154.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;618440.75;7082061.5;2154;Lambert-93;2023-07-21
0007005452_E3;;0007005452;62334;FIENNES;62;32;2.30;99.50;64.00;71.00;159.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;618642.0;7081906.0;2154;Lambert-93;2023-07-21
0007005452_E4;;0007005452;62334;FIENNES;62;32;2.30;99.50;64.00;71.00;155.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;618817.06;7081726.5;2154;Lambert-93;2023-07-21
0007005452_E5;;0007005452;62334;FIENNES;62;32;2.30;99.50;64.00;71.00;154.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;619016.8;7081573.0;2154;Lambert-93;2023-07-21
0005107979_E1;;0005107979;80100;BETTENCOURT ST OUEN;80;32;2.00;150.00;105.00;90.00;51.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.0MW;638071.75;6991190.5;2154;Lambert-93;2024-10-23
0006413165_E1;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;548.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926296.0;6277607.0;2154;Lambert-93;2023-07-21
0006413165_E2;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;562.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926497.0;6277716.0;2154;Lambert-93;2023-07-21
0006413165_E3;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;569.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926701.0;6277872.0;2154;Lambert-93;2023-07-21
0006413165_E6;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;577.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;927386.0;6278218.0;2154;Lambert-93;2023-07-21
0006413165_E7;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;593.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;927581.0;6278357.0;2154;Lambert-93;2023-07-21
0006413165_E5;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;575.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;927121.0;6278147.0;2154;Lambert-93;2023-07-21
0006413165_E8;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;588.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;927914.0;6278451.0;2154;Lambert-93;2023-07-21
0006413165_E9;;0006413165;83089;OLLIERES;83;93;2.20;125.00;80.00;90.00;585.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;925137.0;6274888.0;2154;Lambert-93;2023-07-21
0006413165_E4;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;564.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926929.0;6278001.0;2154;Lambert-93;2023-07-21
0006413165_E17;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;542.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;927256.0;6275704.0;2154;Lambert-93;2023-07-21
0006413165_E10;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;581.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;925365.0;6274954.0;2154;Lambert-93;2023-07-21
0006413165_E11;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;601.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;925616.0;6275023.0;2154;Lambert-93;2023-07-21
0006413165_E12;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;610.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;925854.0;6275127.0;2154;Lambert-93;2023-07-21
0006413165_E13;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;580.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926042.0;6275286.0;2154;Lambert-93;2023-07-21
0006413165_E14;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;559.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926267.0;6275412.0;2154;Lambert-93;2023-07-21
0006413165_E15;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;563.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926531.0;6275479.0;2154;Lambert-93;2023-07-21
0006413165_E16;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;534.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;926790.0;6275548.0;2154;Lambert-93;2023-07-21
0006413165_E18;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;537.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;927525.0;6275687.0;2154;Lambert-93;2023-07-21
0006413165_E19;;0006413165;83006;ARTIGUES;83;93;2.20;125.00;80.00;90.00;567.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;927887.0;6275862.0;2154;Lambert-93;2023-07-21
0006413165_E20;;0006413165;83089;OLLIERES;83;93;2.20;125.00;80.00;90.00;564.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;928071.0;6276005.0;2154;Lambert-93;2023-07-21
0006413165_E21;;0006413165;83089;OLLIERES;83;93;2.20;125.00;80.00;90.00;557.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;928256.0;6276118.0;2154;Lambert-93;2023-07-21
0006413165_E22;;0006413165;83089;OLLIERES;83;93;2.20;125.00;80.00;90.00;566.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.2MW;928469.0;6276209.0;2154;Lambert-93;2023-07-21
0006605849_E7;;0006605849;48042;CHASTEL NOUVEL;48;76;2.00;120.00;85.00;70.00;1274.000;Jour et Nuit;Feux fixes;ENERCON;E-70 E4;737666.2;6386851.0;2154;Lambert-93;2023-07-21
0006605849_E2;;0006605849;48127;MONTS-DE-RANDON;48;76;2.00;120.00;85.00;70.00;1267.000;Jour et Nuit;Feux fixes;ENERCON;E-70 E4;735698.1;6386688.5;2154;Lambert-93;2023-07-21
0005704214_E1;;0005704214;51167;COOLE;51;44;2.00;280.90;67.00;90.00;158.900;Jour et Nuit;Feux à éclats;SGRE;G90-2MW;804437.0;6852176.0;2154;Lambert-93;2023-07-21
0005704214_E2;;0005704214;51167;COOLE;51;44;2.00;279.60;67.00;90.00;157.600;Jour et Nuit;Feux à éclats;SGRE;G90-2MW;804474.0;6851799.0;2154;Lambert-93;2023-07-21
0005704214_E3;;0005704214;51167;COOLE;51;44;2.00;292.50;67.00;90.00;170.500;Jour et Nuit;Feux à éclats;SGRE;G90-2MW;804462.0;6851408.0;2154;Lambert-93;2023-07-21
0005704214_E4;;0005704214;51167;COOLE;51;44;2.00;318.90;67.00;90.00;196.900;Jour et Nuit;Feux à éclats;SGRE;G90-2MW;804373.0;6851019.0;2154;Lambert-93;2023-07-21
0005704214_E5;;0005704214;51167;COOLE;51;44;2.00;312.90;67.00;90.00;190.900;Jour et Nuit;Feux à éclats;SGRE;G90-2MW;804264.0;6850643.0;2154;Lambert-93;2023-07-21
0005704214_E6;;0005704214;51167;COOLE;51;44;2.00;311.20;67.00;90.00;189.200;Jour et Nuit;Feux à éclats;SGRE;G90-2MW;804096.0;6850284.0;2154;Lambert-93;2023-07-21
0003102398_E1;;0003102398;16372;SOUFFRIGNAC;16;75;3.40;200.00;132.00;140.00;149.490;Jour et Nuit;Feux à éclats;SENVION;3.4 M140;503330.0;6500491.0;2154;Lambert-93;2023-07-21
0003102398_E2;;0003102398;16137;FEUILLADE;16;75;3.40;200.00;132.00;140.00;138.650;Jour et Nuit;Feux à éclats;SENVION;3.4 M140;502839.0;6501086.0;2154;Lambert-93;2023-07-21
0003102398_E3;;0003102398;16137;FEUILLADE;16;75;3.40;200.00;132.00;140.00;1287.000;Jour et Nuit;Feux à éclats;SENVION;3.4 M140;502435.0;6501768.0;2154;Lambert-93;2023-07-21
0006112681_E2;;0006112681;26216;LA MOTTE DE GALAURE;26;84;2.00;125.00;80.00;90.00;357.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.0MW;848056.75;6458926.0;2154;Lambert-93;2023-07-21
0006112681_E1;;0006112681;26216;LA MOTTE DE GALAURE;26;84;2.00;125.00;80.00;90.00;357.000;Jour et Nuit;Feux à éclats;VESTAS;V90-2.0MW;847824.5;6458747.0;2154;Lambert-93;2023-07-21
0005805795_E2;;0005805795;76259;FECAMP;76;28;0.90;75.00;49.00;52.00;115.000;Jour et Nuit;Feux à éclats;NEG MICONS;NM52;511253.9;6966337.5;2154;Lambert-93;2023-07-21
0005805795_E3;;0005805795;76259;FECAMP;76;28;0.90;75.00;49.00;52.00;117.000;Jour et Nuit;Feux à éclats;NEG MICONS;NM52;511423.03;6966385.5;2154;Lambert-93;2023-07-21
0005805795_E4;;0005805795;76259;FECAMP;76;28;0.90;75.00;49.00;52.00;118.000;Jour et Nuit;Feux à éclats;NEG MICONS;NM52;511583.12;6966455.5;2154;Lambert-93;2023-07-21
